File generated on // Fichier créé sur, 2025-02-14

Pollutant // Polluant:, PM2.5
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-20,12,12,13,21,27,18,11,6,5,4,2,3,4,6,7,7,7,8,9,12,15,19,15,13
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-21,12,13,12,10,11,13,12,11,15,16,17,21,23,24,23,23,28,15,12,11,9,8,9,11
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-22,10,8,9,12,14,11,8,7,22,18,29,17,12,7,6,4,5,4,3,2,1,0,0,0
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-23,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,6,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-24,4,5,5,5,5,5,4,3,2,0,0,1,-999,4,4,5,5,5,5,6,13,20,16,14
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-25,18,20,18,17,13,13,12,26,9,5,2,3,3,4,5,6,7,7,8,10,14,18,16,12
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-26,9,7,7,7,7,6,6,7,9,10,13,12,12,15,13,16,14,9,12,12,9,9,10,13
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-27,13,11,11,11,12,11,11,13,14,15,13,14,15,15,12,11,10,9,9,9,10,9,7,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-28,9,9,8,8,5,4,4,4,3,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-29,2,2,2,4,4,3,3,6,7,6,5,6,7,6,6,5,4,4,4,6,7,6,4,4
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-30,5,5,4,5,8,12,13,10,9,11,12,10,10,12,13,11,10,13,15,13,12,12,16,20
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-05-31,13,11,8,5,4,4,3,2,2,2,2,1,1,2,4,6,9,6,4,3,2,3,6,4
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-01,7,3,2,1,2,2,2,2,3,3,3,3,3,4,4,6,11,11,15,8,5,4,7,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-02,7,8,9,6,3,3,6,6,4,3,3,4,3,2,3,5,6,5,5,7,8,7,9,15
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-03,15,17,14,10,11,12,11,9,8,8,5,3,3,4,5,10,5,5,4,4,4,4,2,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-04,2,4,6,7,7,6,9,8,7,7,9,19,18,12,11,7,17,7,5,7,3,1,1,1
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-05,1,2,1,2,1,2,3,3,2,2,5,3,2,3,3,3,3,3,3,3,6,7,4,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-06,4,6,6,6,6,9,10,10,6,5,5,5,4,4,5,5,6,6,6,6,4,4,6,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-07,5,5,7,8,8,7,6,9,13,13,13,26,14,16,12,15,16,14,9,7,7,8,9,10
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-08,13,13,13,10,8,9,10,8,7,6,7,7,7,5,3,3,4,6,5,9,-999,-999,-999,-999
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,4,5,5,4,3,3,4
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-10,5,5,4,3,4,6,8,6,6,7,8,5,3,4,6,6,7,5,3,3,2,3,6,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-11,9,7,5,4,6,7,7,4,3,4,6,7,6,6,4,3,3,2,4,6,12,11,6,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-12,7,10,13,12,9,9,9,6,7,8,19,14,12,10,8,7,11,11,7,7,9,13,13,12
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-13,14,12,9,9,12,14,14,12,11,11,9,7,11,9,6,5,3,2,2,2,2,2,3,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-14,6,4,3,3,5,8,8,7,6,7,6,8,8,5,4,5,6,7,8,9,8,7,6,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-15,10,8,7,8,8,7,5,4,3,5,6,4,3,3,6,6,6,6,7,7,5,3,3,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-16,7,6,6,6,7,9,12,11,9,9,11,10,10,10,12,16,14,11,11,13,15,16,14,13
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-17,15,16,15,14,13,11,12,10,8,8,7,6,7,5,4,4,5,7,4,2,2,2,3,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-18,3,2,2,2,1,1,1,1,1,1,2,1,1,3,4,2,4,5,7,7,5,4,3,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-19,2,2,3,3,2,2,2,1,1,2,2,2,2,2,2,2,3,3,3,4,6,5,5,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-20,5,5,5,6,6,6,5,5,10,11,11,10,9,9,10,10,11,12,15,15,17,17,16,14
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-21,16,13,10,11,10,14,13,13,13,11,11,11,11,12,15,18,15,15,15,14,11,9,10,11
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-22,10,8,7,9,8,7,9,12,11,9,8,9,11,11,9,9,12,13,12,9,8,7,6,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-23,9,7,7,5,5,7,9,8,6,6,8,7,6,5,5,9,10,8,6,7,8,12,9,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-24,6,9,9,8,9,9,7,11,11,11,7,7,7,6,6,7,9,8,9,7,6,5,7,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-25,11,9,9,9,11,11,8,9,8,10,13,12,9,9,12,15,16,14,13,12,12,14,12,13
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-26,13,15,16,22,24,17,16,16,14,12,13,14,15,14,12,12,11,10,21,16,120,24,8,22
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-27,62,7,7,8,77,13,10,10,10,9,8,6,5,4,3,3,3,3,2,2,2,2,1,1
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-28,1,1,1,2,3,5,4,3,4,5,5,4,3,3,3,2,3,3,5,5,3,2,2,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-29,4,6,7,7,5,6,5,4,6,7,9,7,5,6,11,9,7,7,7,9,9,9,7,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-06-30,6,6,7,6,5,4,3,4,5,6,6,10,8,5,4,5,6,7,7,4,3,3,3,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-01,6,6,5,8,10,9,10,12,14,12,11,11,13,16,14,13,15,16,15,16,16,19,23,20
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-02,17,18,18,15,13,13,10,10,9,8,6,5,6,6,5,3,2,2,2,4,5,6,4,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-03,3,6,8,10,8,7,5,4,4,4,2,2,3,3,2,2,3,3,3,2,2,3,3,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-04,7,7,5,8,9,7,4,5,5,6,5,7,6,5,3,4,9,10,9,7,7,9,7,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-05,5,6,11,12,10,9,10,7,8,7,8,9,9,10,13,12,10,10,9,11,12,14,14,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-06,6,7,8,7,5,6,8,9,11,11,9,7,5,2,2,4,2,2,2,2,2,2,3,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-07,2,2,3,4,4,4,3,2,2,-999,4,7,8,7,8,7,6,7,6,6,5,8,9,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-08,7,6,8,10,7,6,6,9,10,9,9,9,9,9,10,11,9,7,6,3,2,2,1,1
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-09,1,1,0,1,1,1,1,1,1,1,1,1,3,2,2,2,3,4,4,4,5,5,4,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-10,6,4,7,10,8,5,4,5,9,12,13,10,8,6,7,10,16,24,15,13,14,12,10,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-11,10,11,11,9,7,8,10,12,10,11,9,13,15,19,19,14,13,15,17,15,15,11,10,11
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-12,11,11,9,9,9,8,9,11,11,14,16,18,19,17,13,11,9,11,11,10,10,11,11,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-13,6,4,4,6,8,10,8,7,7,7,7,5,4,4,3,2,2,1,2,3,3,2,2,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-14,3,3,4,5,4,6,8,8,9,7,8,10,11,10,9,7,5,4,4,3,2,2,3,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-15,4,6,8,8,8,6,4,5,8,10,10,11,9,6,5,5,5,5,4,4,6,11,8,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-16,9,8,9,8,10,12,11,10,9,7,7,10,12,12,13,13,10,8,6,7,10,10,9,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-17,11,13,14,12,12,15,15,15,17,17,16,14,15,16,18,19,16,13,10,8,9,13,14,14
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-18,14,16,20,20,19,18,17,18,18,19,16,14,13,15,13,13,13,13,11,10,9,10,10,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-19,10,11,10,8,8,9,8,6,5,6,8,9,10,11,13,12,13,12,11,9,7,5,4,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-20,5,7,10,13,15,15,12,9,7,6,5,6,8,9,8,9,10,12,12,11,11,12,14,14
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-21,14,14,14,13,12,10,10,12,14,14,13,11,11,13,11,9,7,6,5,5,6,6,8,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-22,7,7,7,5,5,7,8,7,8,10,12,11,9,11,13,12,10,9,8,6,5,6,7,10
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-23,14,14,12,10,11,12,12,10,9,10,10,9,8,8,7,8,7,7,6,8,9,8,7,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-24,6,8,11,12,11,11,13,13,11,10,12,13,14,12,11,12,12,12,8,7,7,9,8,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-25,9,7,7,7,6,4,4,4,6,7,7,6,5,4,3,-999,0,1,0,0,0,0,0,0
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-26,0,1,1,1,3,2,2,2,2,2,3,2,1,2,3,3,3,3,4,3,3,3,6,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-27,4,4,6,9,7,5,6,9,10,10,8,7,9,10,9,7,7,5,3,3,3,4,6,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-28,9,11,13,12,10,10,12,13,9,7,8,10,11,12,10,7,6,7,10,13,15,15,13,12
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-29,13,13,12,10,11,9,9,8,4,3,2,1,1,1,1,1,0,1,0,1,1,1,2,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-30,4,7,8,7,4,2,2,2,2,2,1,3,4,4,4,4,5,5,7,6,6,6,9,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-07-31,6,6,8,7,7,9,9,7,7,9,8,6,6,6,4,3,4,4,3,2,2,3,4,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-01,8,6,7,8,9,8,9,9,9,7,8,10,10,8,7,5,4,5,6,9,10,10,9,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-02,7,8,11,10,9,10,12,10,8,10,12,14,13,8,6,4,3,1,0,0,0,0,0,1
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-03,1,1,1,1,2,3,4,4,3,1,2,2,2,2,2,4,4,6,10,12,12,12,13,11
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-04,12,12,12,13,13,11,8,7,8,12,15,14,12,10,12,14,13,10,11,14,15,15,16,15
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-05,14,13,12,11,9,6,4,3,2,1,1,1,1,1,1,1,1,1,1,1,2,4,4,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-06,3,3,3,6,6,6,7,6,6,7,8,6,6,8,12,12,10,9,11,14,15,17,15,15
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-07,12,10,9,10,11,11,9,9,9,10,12,11,11,11,11,9,8,9,12,11,8,7,6,4
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-08,3,2,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-09,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,2,2,2,3,3,3,2,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-10,4,4,4,4,5,5,4,5,4,3,3,3,3,2,2,2,2,2,2,3,7,6,5,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-11,10,7,8,8,8,6,5,5,4,8,10,9,8,9,9,7,7,7,5,4,2,1,1,1
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-12,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-13,6,4,3,10,9,4,2,2,2,2,2,1,1,0,0,0,0,0,1,6,9,15,18,22
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-14,25,24,21,18,26,28,24,14,11,12,10,8,5,3,2,2,2,3,4,7,6,7,10,12
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-15,13,14,17,18,17,19,16,12,11,11,14,13,12,9,8,7,4,5,5,4,5,6,5,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-16,8,8,6,6,8,9,7,7,6,9,12,11,11,9,9,9,10,11,11,10,9,10,11,11
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-17,10,8,4,7,5,3,3,2,3,3,6,12,15,12,8,7,7,6,6,7,3,2,2,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-18,4,6,8,7,4,4,6,8,8,7,6,5,5,3,2,2,3,3,5,8,8,9,10,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-19,6,6,8,9,9,8,9,13,14,13,13,11,10,8,7,8,10,7,5,6,9,18,25,12
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-20,10,10,9,10,13,13,11,8,8,9,10,9,9,8,7,6,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-21,9,8,8,11,12,15,18,21,21,16,16,15,14,15,13,12,14,15,15,17,15,14,11,11
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-22,9,8,10,10,8,7,8,9,10,10,9,9,10,11,11,11,9,9,9,11,13,15,12,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-23,8,9,11,11,8,7,7,7,8,8,8,4,4,5,6,6,5,4,3,4,6,6,7,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-24,7,6,5,4,5,5,6,3,4,6,8,8,-999,3,2,3,5,5,5,4,4,5,7,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-25,4,3,2,1,1,1,1,1,2,3,5,8,11,11,8,5,6,9,11,10,11,11,10,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-26,12,13,12,9,9,12,10,9,10,11,11,9,5,5,7,9,10,11,9,8,6,6,6,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-27,8,10,9,7,7,9,7,6,5,7,7,5,4,4,4,2,2,2,3,3,4,6,11,19
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-28,20,22,19,16,15,16,18,14,11,9,8,8,8,6,8,7,6,4,4,5,7,9,14,16
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-29,14,13,11,11,12,15,14,12,13,17,23,22,20,19,20,23,23,20,18,17,19,13,9,11
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-30,13,13,12,9,8,8,9,8,7,7,9,8,7,6,5,3,2,2,2,3,4,5,4,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-08-31,1,1,1,1,2,3,3,2,3,3,2,1,0,1,2,2,1,2,1,1,1,1,1,1
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-01,1,1,1,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-02,3,2,1,1,1,1,1,3,3,5,4,3,3,3,4,5,5,4,3,3,4,5,8,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-03,4,3,4,6,6,4,3,6,8,8,7,6,6,7,8,10,11,11,11,14,14,16,9,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-04,10,11,9,8,6,4,3,2,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-05,0,0,0,1,1,2,4,4,3,0,0,0,1,1,3,5,6,6,5,5,5,5,5,4
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-06,7,4,3,4,7,9,12,9,4,3,3,4,7,7,6,8,8,8,8,11,13,10,8,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-07,8,7,6,3,2,2,3,4,6,5,6,8,8,8,8,8,9,9,9,9,9,8,9,13
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-08,15,13,14,13,11,12,16,14,13,13,13,14,12,10,8,9,7,6,6,6,7,8,8,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-09,7,5,6,9,11,10,9,10,13,18,14,11,10,10,10,9,8,6,6,8,8,7,8,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-10,12,15,17,17,16,11,9,10,10,11,11,12,13,12,9,7,5,4,5,5,6,10,15,17
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-11,15,14,13,14,17,18,15,13,14,14,11,10,9,8,7,6,5,4,5,7,9,9,8,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-12,8,8,9,12,12,10,11,13,9,8,9,10,8,8,9,9,6,6,6,5,5,7,9,12
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-13,15,12,10,8,7,8,10,10,7,6,8,11,12,14,12,9,10,7,8,8,7,4,2,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-14,3,3,2,2,1,1,2,2,3,3,5,8,9,9,7,4,2,1,0,0,0,0,0,0
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-17,2,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,2,2,3,4,3,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-18,8,7,5,7,12,15,18,8,6,3,5,5,4,6,5,2,3,4,7,12,7,7,11,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-19,7,5,2,0,3,2,0,3,5,5,5,3,4,5,9,9,8,4,6,9,12,8,7,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-20,4,1,1,0,1,4,7,8,10,8,6,8,6,5,4,5,5,6,4,5,7,8,6,4
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-21,5,3,3,5,9,6,8,6,4,7,6,4,3,3,3,3,3,4,5,4,6,7,8,13
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-22,12,11,20,14,9,10,14,14,12,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-24,1,0,1,0,0,0,0,0,1,0,0,5,19,1,0,1,1,6,8,3,2,2,2,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-25,2,2,2,2,2,2,4,3,4,4,3,2,3,2,2,2,3,2,3,5,6,5,4,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-26,7,7,9,8,8,8,9,9,11,12,18,18,12,10,9,14,20,13,8,10,11,5,3,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-27,2,2,1,1,2,2,2,2,2,2,2,3,5,4,4,3,6,7,12,12,7,7,8,7
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-28,6,5,6,8,10,8,5,5,3,3,3,2,1,0,0,2,2,4,1,1,0,0,0,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-29,0,0,0,0,0,1,3,1,-999,-999,-999,-999,-999,-999,-999,3,2,3,6,8,5,5,4,4
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-09-30,6,7,6,7,6,7,7,7,6,5,3,2,2,2,2,2,4,7,11,10,8,10,9,9
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-01,8,8,8,8,9,9,11,12,5,3,3,3,5,4,3,2,2,2,3,4,2,2,2,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-02,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,6,10,10,7,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-03,6,6,4,3,3,3,4,5,8,6,5,3,2,2,2,3,4,8,29,16,14,13,14,12
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-04,10,9,9,10,12,12,13,10,10,10,7,8,8,4,6,5,7,10,20,28,23,18,16,15
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-05,13,12,11,11,12,13,14,9,8,9,10,16,20,26,22,10,3,5,9,13,15,13,13,12
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-06,13,12,8,7,5,5,7,7,6,7,8,7,8,8,7,8,7,7,8,9,7,6,6,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-07,9,9,9,7,8,8,9,12,11,9,10,5,2,2,3,3,2,2,2,3,2,2,2,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-08,3,3,2,2,3,3,2,2,2,3,3,3,2,2,2,3,3,4,4,6,5,3,2,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-09,2,2,3,3,4,3,3,3,4,5,4,3,2,2,2,2,3,3,5,6,6,6,6,6
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-10,5,5,7,9,8,8,7,5,3,2,1,1,2,2,2,2,3,6,7,9,11,10,10,18
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-11,11,11,9,9,8,8,9,9,10,6,3,5,7,8,8,7,8,9,10,15,18,14,9,11
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-12,10,9,8,9,7,8,8,8,10,10,9,9,11,11,9,8,9,9,9,9,8,8,8,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-13,8,8,8,8,6,6,5,5,5,7,8,6,6,6,5,5,3,3,4,3,5,4,3,2
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-14,3,4,2,3,3,3,7,4,2,1,1,1,2,2,2,2,3,4,5,6,5,9,9,10
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-15,11,12,12,9,8,7,7,5,4,4,3,4,4,4,4,4,5,5,6,7,7,5,4,3
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-16,3,3,5,5,6,5,5,4,5,6,6,7,7,6,6,6,8,11,11,11,11,10,9,8
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-17,8,8,8,7,7,8,9,9,7,7,8,8,7,6,5,6,6,4,5,6,7,7,6,5
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-18,6,5,4,4,5,6,8,9,9,9,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,184,050103,Montréal,QC,45.64103,-73.49968,2022-10-24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,8,12,12,12,12,17,22,20
